1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 15, 10, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 8, 18, 9, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 18, 8, 10, 15, 12, 13, 11, 17, 3, 6, 
1, 2, 5, 7, 14, 16, 4, 9, 12, 13, 11, 17, 3, 6, 15, 10, 8, 18, 
1, 2, 5, 7, 14, 16, 4, 9, 12, 13, 11, 17, 3, 6, 15, 10, 8, 18, 
1, 2, 5, 7, 14, 16, 4, 9, 12, 13, 11, 17, 3, 6, 15, 10, 8, 18, 
1, 2, 5, 7, 14, 16, 4, 9, 12, 13, 11, 17, 3, 6, 15, 10, 8, 18, 
1, 2, 5, 7, 14, 16, 4, 9, 12, 13, 11, 17, 3, 6, 15, 10, 8, 18, 
1, 2, 5, 7, 14, 16, 4, 9, 12, 13, 11, 17, 3, 6, 15, 10, 8, 18, 
1, 2, 5, 7, 14, 16, 4, 9, 12, 13, 11, 17, 3, 6, 15, 10, 8, 18, 
1, 2, 5, 7, 14, 16, 4, 9, 12, 13, 11, 17, 3, 6, 15, 10, 8, 18, 
